Algorithm,Cores,time
gauss.py,3,1.7034399346736961
gauss.py,3,1.688559237662929
gauss.py,3,1.6761446982128518
gauss.py,3,2.4997887734201925
gauss.py,3,3.9579689897211097
gauss.py,3,1.7497316047102913
gauss.py,3,1.9228552907023584
gauss.py,3,1.913164732509955
gauss.py,3,2.2765721600493976
gauss.py,3,1.998422266771172
gauss.py,3,2.053106344474628
gauss.py,3,1.8793627320772543
gauss.py,3,1.830179166942088
gauss.py,3,5.0629245828737055
gauss.py,3,1.8565005852351533
gauss.py,3,1.9446582255407066
gauss.py,3,1.9336403679653245
gauss.py,3,1.9615559413787764
gauss.py,3,1.8571426811940057
gauss.py,3,5.215657206151803
gauss.py,3,1.7608389615945157
gauss.py,3,1.8594569362580273
gauss.py,3,1.6411603215898936
gauss.py,3,1.8550833759960312
gauss.py,3,1.7166579151669623
gauss.py,3,1.6465635344508769
gauss.py,3,1.7660151418050987
gauss.py,3,1.7086013351818963
gauss.py,3,4.148445688493979
gauss.py,3,2.2688945152114
gauss.py,3,1.6366775557492588
gauss.py,3,1.8071486957117884
gauss.py,3,1.6843149997967828
gauss.py,4,2.13452690377963
gauss.py,4,1.8145360836169857
gauss.py,4,1.8314547373667267
gauss.py,4,1.8568199910254464
gauss.py,4,4.182786326968909
gauss.py,4,2.729722350974413
gauss.py,4,1.8421646844759323
gauss.py,4,1.824055033042896
gauss.py,4,1.8776704561549877
gauss.py,4,1.7947271769577924
gauss.py,4,2.7069977374738983
gauss.py,4,4.029351257280496
gauss.py,4,2.0094142598674125
gauss.py,4,1.8512123256148811
gauss.py,4,1.813354117974086
gauss.py,4,1.8559623577402249
gauss.py,4,1.8786512536266855
gauss.py,4,1.9905775291868508
gauss.py,4,4.886622850323079
gauss.py,4,1.9926483297088566
gauss.py,4,2.000902382939614
gauss.py,4,2.1396308276674176
gauss.py,4,2.0909403298255143
gauss.py,4,2.306561818363207
gauss.py,4,1.974119920041801
gauss.py,4,2.2883519933918137
gauss.py,4,4.697926284592199
gauss.py,4,1.9092879344668177
gauss.py,4,1.912532900233316
gauss.py,4,1.9653559670790628
gauss.py,4,1.9564614600786285
gauss.py,4,2.109398535906223
gauss.py,4,3.584008854683873
gauss.py,4,3.4591831833262177
gauss.py,4,1.9166482262509703
gauss.py,4,1.984248942738077
gauss.py,4,1.9072889797201924
gauss.py,4,2.2586800986791786
gauss.py,4,4.963303230637678
gauss.py,4,2.1886386785632226
gauss.py,5,2.191635673767621
gauss.py,5,2.1600083423208503
gauss.py,5,3.681065928557416
gauss.py,5,3.7687013527122417
gauss.py,5,2.204836411274812
gauss.py,5,2.232862832456078
gauss.py,5,2.172658946461752
gauss.py,5,2.1897853371393694
gauss.py,5,3.7079666290742352
gauss.py,5,3.7543572410072557
gauss.py,5,2.135618138471841
gauss.py,5,2.0472979214401335
gauss.py,5,2.7761334902718886
gauss.py,5,4.901177162239662
gauss.py,5,2.2346901784362103
gauss.py,5,2.166263851352312
gauss.py,5,2.1592783892423313
gauss.py,5,2.307136584566763
gauss.py,5,3.3128263594349505
gauss.py,5,3.937698627909924
gauss.py,5,2.1046542514429802
gauss.py,5,2.3171781606906734
gauss.py,5,2.1520404405500813
gauss.py,5,4.111238608852318
gauss.py,5,3.2572789007842857
gauss.py,5,2.0614507181087447
gauss.py,5,2.0201090167269626
gauss.py,5,1.9871075835063152
gauss.py,5,2.062644589623119
gauss.py,5,2.0891548596687812
gauss.py,5,5.0206936360654595
gauss.py,5,2.222287134310136
gauss.py,5,1.9868004941347408
gauss.py,5,2.044022985721597
gauss.py,5,1.9946476950028114
gauss.py,5,2.457130857432105
gauss.py,5,4.762636748169882
gauss.py,5,2.086552810955709
gauss.py,5,2.1704079156801868
gauss.py,5,2.2524093993980614
rectangular.py,1,4.633837389608971
rectangular.py,1,1.3102715236600488
rectangular.py,1,1.1629499136413983
rectangular.py,1,1.2082119310789494
rectangular.py,1,1.2434689111013313
rectangular.py,1,1.379270974758299
rectangular.py,1,1.1735412125842686
rectangular.py,1,1.2874229248784559
rectangular.py,1,1.2859490601135235
rectangular.py,1,1.2518814355853465
rectangular.py,1,1.2519450704149904
rectangular.py,1,1.181721367303112
rectangular.py,1,1.1982142835149716
rectangular.py,1,1.429789229127664
rectangular.py,1,1.445613363806899
rectangular.py,1,1.296395435863701
rectangular.py,1,1.2625507385129708
rectangular.py,1,1.2764547435249938
rectangular.py,1,1.1952115406484722
rectangular.py,1,1.454850677793047
rectangular.py,1,1.3566108171820588
rectangular.py,1,1.145913022272623
rectangular.py,1,1.1420670152760408
rectangular.py,1,1.1781664383339603
rectangular.py,1,1.186040735323047
rectangular.py,1,1.1750528476997033
rectangular.py,1,1.2402920961846462
rectangular.py,1,1.404746255090231
rectangular.py,1,1.481880290158415
rectangular.py,1,1.1816060035150713
rectangular.py,1,1.197218706340891
rectangular.py,1,1.2002427976663057
rectangular.py,1,1.1716038399308673
rectangular.py,1,1.2133372034257945
rectangular.py,1,1.2798323160656082
rectangular.py,1,1.3328598354608516
rectangular.py,1,1.189245056908021
rectangular.py,1,1.1747404212133006
rectangular.py,1,1.2000674939741884
rectangular.py,1,1.2491139363150978
rectangular.py,2,1.2321406797760233
rectangular.py,2,1.3285412885355186
rectangular.py,2,1.2115722606334884
rectangular.py,2,1.389633188314349
rectangular.py,2,1.2206740940144982
rectangular.py,2,1.174719483301601
rectangular.py,2,1.2885256548947837
rectangular.py,2,1.3696699158747379
rectangular.py,2,1.2818320919067787
rectangular.py,2,1.2758331749305398
rectangular.py,2,1.1496202642857156
rectangular.py,2,1.2175859573121102
rectangular.py,2,1.27843440254901
rectangular.py,2,1.201225237327094
rectangular.py,2,1.2046750661904753
rectangular.py,2,1.1963306925563302
rectangular.py,2,1.242374392030797
rectangular.py,2,1.388292340870862
rectangular.py,2,1.347320542595753
rectangular.py,2,1.3364476082131205
rectangular.py,2,1.1974379385927705
rectangular.py,2,1.1775612916310365
rectangular.py,2,1.1586777585596337
rectangular.py,2,1.3158303339432678
rectangular.py,2,1.2232621841197897
rectangular.py,2,1.2158633008905326
rectangular.py,2,1.2068008800491725
rectangular.py,2,4.066249194814077
rectangular.py,2,1.7918077751908186
rectangular.py,2,1.1970750147899025
rectangular.py,2,1.198059096639895
rectangular.py,2,1.366940597502321
rectangular.py,2,1.2633611588599933
rectangular.py,2,1.3244920606313144
rectangular.py,2,1.1539285475288352
rectangular.py,2,1.3487742905434743
rectangular.py,2,1.1980829083826166
rectangular.py,2,1.2721600083423255
rectangular.py,2,1.2476511563269241
rectangular.py,2,1.143944037478036
rectangular.py,3,1.3407957145432192
rectangular.py,3,1.393579779396532
rectangular.py,3,1.3568440080417759
rectangular.py,3,3.2554876829655086
rectangular.py,3,2.661846157256946
rectangular.py,3,1.3647663390636353
rectangular.py,3,1.3696403564699722
rectangular.py,3,1.3239078518400902
rectangular.py,3,1.3421694057698232
rectangular.py,3,1.3189073858687834
rectangular.py,3,1.4054470593114274
rectangular.py,3,1.372077775720527
rectangular.py,3,1.3883494069439166
rectangular.py,3,1.3719464005881719
rectangular.py,3,3.74744690905095
rectangular.py,3,1.9562114367801087
rectangular.py,3,1.3339576389096237
rectangular.py,3,1.3479819342770725
rectangular.py,3,1.3748740133008823
rectangular.py,3,1.5004534494798918
rectangular.py,3,1.4460460806486708
rectangular.py,3,1.3518230147062695
rectangular.py,3,1.3493010227142577
rectangular.py,3,1.9452190331365955
rectangular.py,3,3.9028049822377398
rectangular.py,3,1.3254568467586978
rectangular.py,3,1.4328272790609162
rectangular.py,3,1.4970688976353586
rectangular.py,3,1.5078749128100526
rectangular.py,3,1.390902600529671
rectangular.py,3,1.3028369228165957
rectangular.py,3,1.3872438030965668
rectangular.py,3,1.3172746393033776
rectangular.py,3,1.3154883480520994
rectangular.py,3,2.4325049994396295
rectangular.py,3,3.234067378199825
rectangular.py,3,1.4023511222104617
rectangular.py,3,1.7344038217025854
rectangular.py,3,1.4807927503917426
rectangular.py,3,1.4432465586900207
rectangular.py,4,1.6972632507216758
rectangular.py,4,1.5746114272552632
rectangular.py,4,4.495983821152436
rectangular.py,4,2.2970445111265008
rectangular.py,4,1.7049392533704122
rectangular.py,4,1.7385638973746609
rectangular.py,4,1.8238711078577126
rectangular.py,4,1.8332151641387782
rectangular.py,4,1.8069286423652784
rectangular.py,4,1.750505486348743
rectangular.py,4,3.6175653478381946
rectangular.py,4,3.0203130587292435
rectangular.py,4,1.5905574944791852
rectangular.py,4,1.7701078877217924
rectangular.py,4,2.0691665438446307
rectangular.py,4,4.107581453608304
rectangular.py,4,2.5127710997700206
rectangular.py,4,1.5706615517948421
rectangular.py,4,1.5394915700272804
rectangular.py,4,1.6596776464801906
rectangular.py,4,1.6900023113811358
rectangular.py,4,1.7867436743899816
rectangular.py,4,3.083347668276133
rectangular.py,4,3.1133722231094225
rectangular.py,4,1.6047579146332964
rectangular.py,4,1.5709107539988736
rectangular.py,4,1.5813813520389886
rectangular.py,4,1.7100694522847562
rectangular.py,4,1.662978036130653
rectangular.py,4,1.6159884357040255
rectangular.py,4,4.432421658340104
rectangular.py,4,1.5570876268026268
rectangular.py,4,1.5601942381330218
rectangular.py,4,1.6765408763460528
rectangular.py,4,1.6458885947089357
rectangular.py,4,1.5324338515945328
rectangular.py,4,1.5720151262042918
rectangular.py,4,3.1200657860974843
rectangular.py,4,3.1017184277844763
rectangular.py,4,1.5928286420778477
rectangular.py,5,1.7273469243644968
rectangular.py,5,1.9627050632386727
rectangular.py,5,1.8376995721686171
rectangular.py,5,4.041368797502969
rectangular.py,5,2.8995423629378365
rectangular.py,5,1.9218215326304744
rectangular.py,5,1.779399804497416
rectangular.py,5,1.7622881935220676
rectangular.py,5,4.36110836272519
rectangular.py,5,2.3914720296185124
rectangular.py,5,1.9725011320841759
rectangular.py,5,1.8291236498638455
rectangular.py,5,2.0045143779818773
rectangular.py,5,4.73909350337658
rectangular.py,5,1.8567777046547462
rectangular.py,5,1.8157176387126128
rectangular.py,5,1.7899270580631992
rectangular.py,5,2.1850402315815245
rectangular.py,5,4.280583617603156
rectangular.py,5,1.7306871371018815
rectangular.py,5,1.730926896718188
rectangular.py,5,1.7949735053308586
rectangular.py,5,1.8163987366639276
rectangular.py,5,4.6602088946712
rectangular.py,5,1.7052274575669344
rectangular.py,5,1.667791292538368
rectangular.py,5,1.801374348102172
rectangular.py,5,1.7712902639121921
rectangular.py,5,1.7600195092071544
rectangular.py,5,4.771880220365347
rectangular.py,5,1.7910453888765687
rectangular.py,5,1.926708277002831
rectangular.py,5,1.8489247561246884
rectangular.py,5,2.489396179364803
rectangular.py,5,4.196268699915777
rectangular.py,5,1.8732583044478588
rectangular.py,5,1.7155941871429832
rectangular.py,5,1.7787408760996186
rectangular.py,5,1.8663405826405324
rectangular.py,5,1.81672758504169
simpson.py,1,4.750078927716231
simpson.py,1,2.167864985776646
simpson.py,1,1.5788404748718676
simpson.py,1,1.7646443244094598
simpson.py,1,1.7000664676060069
simpson.py,1,1.6224410074337356
simpson.py,1,1.5599524257802386
simpson.py,1,1.5909848742062422
simpson.py,1,1.5643428184811228
simpson.py,1,1.5388519373520921
simpson.py,1,1.5595004132159147
simpson.py,1,1.5373719143778999
simpson.py,1,1.5196736313276915
simpson.py,1,1.5316681809019883
simpson.py,1,1.5268003217048545
simpson.py,1,2.053472963203035
simpson.py,1,1.658319966597901
simpson.py,1,1.9343768898005465
simpson.py,1,1.5568445828080257
simpson.py,1,1.5372130325773696
simpson.py,1,1.522145536550397
simpson.py,1,1.5165674305446828
simpson.py,1,1.5392899913086922
simpson.py,1,1.5446316220765084
simpson.py,1,1.5605908268134954
simpson.py,1,1.5193279505109558
simpson.py,1,1.529779663375848
simpson.py,1,1.564511553416537
simpson.py,1,1.6451130708813935
simpson.py,1,1.552409850999993
simpson.py,1,1.5277712660415546
simpson.py,1,1.5327142553924205
simpson.py,1,1.5775562829541059
simpson.py,1,1.5288949339695819
simpson.py,1,1.5429865590923555
simpson.py,1,1.5910378348064569
simpson.py,1,1.6998460037121959
simpson.py,1,1.72854120642603
simpson.py,1,1.7014705393318081
simpson.py,1,1.6384273082918526
simpson.py,2,1.5431171131300516
simpson.py,2,1.51304411371666
simpson.py,2,1.4663866460463169
simpson.py,2,1.5209553599617038
simpson.py,2,1.4880873546097746
simpson.py,2,1.5305030476978345
simpson.py,2,1.4479103758847032
simpson.py,2,1.4320817251854123
simpson.py,2,1.4019656183068037
simpson.py,2,1.531196462067669
simpson.py,2,1.450545678928279
simpson.py,2,1.5565728005030905
simpson.py,2,1.4226342109876668
simpson.py,2,1.4241823848117292
simpson.py,2,1.4130836494205141
simpson.py,2,1.4505994606230388
simpson.py,2,1.5380148314313828
simpson.py,2,1.4223965041077236
simpson.py,2,1.4922408615252607
simpson.py,2,1.488814844404601
simpson.py,2,1.3899747636581878
simpson.py,2,1.415506288968686
simpson.py,2,1.380687773450063
simpson.py,2,1.4464012040531316
simpson.py,2,1.4182824097318871
simpson.py,2,1.436528362864692
simpson.py,2,1.495841771790765
simpson.py,2,1.39118834144233
simpson.py,2,1.413915007679293
simpson.py,2,1.4521102746438146
simpson.py,2,1.4744896178749514
simpson.py,2,1.5146353950059392
simpson.py,2,1.5347308636723938
simpson.py,2,1.4701066150253155
simpson.py,2,1.5127772579792236
simpson.py,2,1.4342925223327256
simpson.py,2,1.4978817812661873
simpson.py,2,1.5441693458298005
simpson.py,2,1.476266055991232
simpson.py,2,1.4434128303416855
simpson.py,3,1.6436617862174216
simpson.py,3,1.688246400629282
simpson.py,3,1.6256202856341133
simpson.py,3,1.7145739771316357
simpson.py,3,4.529039857162388
simpson.py,3,2.619625474130771
simpson.py,3,1.6535473543717671
simpson.py,3,1.6255763570742374
simpson.py,3,1.6535937462152788
simpson.py,3,1.7796104152562293
simpson.py,3,4.499269841647788
simpson.py,3,1.6456623831530806
simpson.py,3,1.6462654771196412
simpson.py,3,1.700424464841376
simpson.py,3,1.5643083325087446
simpson.py,3,1.5456132406427514
simpson.py,3,1.5882391339422384
simpson.py,3,4.0497928173109585
simpson.py,3,2.203984525651549
simpson.py,3,1.5905669370667965
simpson.py,3,1.7503396252442371
simpson.py,3,1.6333644391328335
simpson.py,3,1.7243979631928141
simpson.py,3,1.6462675298560043
simpson.py,3,1.6105523790599818
simpson.py,3,1.7314285855045455
simpson.py,3,4.591227507653571
simpson.py,3,1.8093668827103784
simpson.py,3,1.6227932570070607
simpson.py,3,1.6512109297541429
simpson.py,3,1.5944121229688335
simpson.py,3,1.624743356626368
simpson.py,3,1.7562400108713518
simpson.py,3,1.700154324725645
simpson.py,3,1.7412632457951531
simpson.py,3,4.773226815470821
simpson.py,3,1.6037413995474026
simpson.py,3,1.6330327169239354
simpson.py,3,1.6316569729609682
simpson.py,3,1.6225374860465536
simpson.py,4,1.8692862594338067
simpson.py,4,1.8701915162044997
simpson.py,4,5.375386376316669
simpson.py,4,2.2720996578909762
simpson.py,4,2.2215596445153096
simpson.py,4,3.944344567412486
simpson.py,4,4.336120402024449
simpson.py,4,2.370072662764642
simpson.py,4,2.11228468334275
simpson.py,4,1.846287400344636
simpson.py,4,3.441679089143463
simpson.py,4,3.1588124180702835
simpson.py,4,1.903497575513029
simpson.py,4,1.7935858554965307
simpson.py,4,1.853439955201111
simpson.py,4,1.8258396821051974
simpson.py,4,4.891659444455627
simpson.py,4,1.8505599659738436
simpson.py,4,1.9127020457160597
simpson.py,4,1.865306003473961
simpson.py,4,1.915522505586523
simpson.py,4,1.883085164340173
simpson.py,4,3.3722181828932207
simpson.py,4,3.1916188413288182
simpson.py,4,1.809518374659774
simpson.py,4,1.7948105180573748
simpson.py,4,1.7792499547372245
simpson.py,4,1.8339722133382566
simpson.py,4,4.317662606490785
simpson.py,4,2.3386501944146403
simpson.py,4,1.753737314601949
simpson.py,4,1.7913569942684262
simpson.py,4,1.7793973412137802
simpson.py,4,1.8714789925006698
simpson.py,4,4.823415810915094
simpson.py,4,1.7971243625740954
simpson.py,4,1.8713504911993368
simpson.py,4,1.8122386609918522
simpson.py,4,2.0229701207788366
simpson.py,4,3.806282030386228
simpson.py,5,4.922329379626035
simpson.py,5,2.4791554878061106
simpson.py,5,2.757382153427443
simpson.py,5,5.895587971456962
simpson.py,5,2.3702212808830154
simpson.py,5,2.139762202799602
simpson.py,5,2.072333505626375
simpson.py,5,5.26450124867938
simpson.py,5,2.7981462147745333
simpson.py,5,2.575868523051895
simpson.py,5,2.4257724344593043
simpson.py,5,6.7355336478399295
simpson.py,5,3.0183264204013085
simpson.py,5,2.2314427493859057
simpson.py,5,5.072847921378525
simpson.py,5,2.043800469091366
simpson.py,5,2.073063458704837
simpson.py,5,2.0664795118429993
simpson.py,5,5.700731554213007
simpson.py,5,2.2696975457072313
simpson.py,5,2.017116948090006
simpson.py,5,1.978047215401375
simpson.py,5,2.057940128246628
simpson.py,5,4.8265601925959345
simpson.py,5,2.142723480390032
simpson.py,5,2.0124560047261184
simpson.py,5,2.238092794361364
simpson.py,5,2.0567569309619103
simpson.py,5,4.776127742609788
simpson.py,5,2.241887072399777
simpson.py,5,2.0426295882252816
simpson.py,5,2.0653496857055416
simpson.py,5,2.0754700869088083
simpson.py,5,2.092306220653427
simpson.py,5,5.043865335562941
simpson.py,5,2.2462002822101113
simpson.py,5,2.001080560462924
simpson.py,5,2.089080550609424
simpson.py,5,2.029070032388063
simpson.py,5,2.9619402136406734
trapesoidal.py,1,3.957887701358004
trapesoidal.py,1,1.371108063025531
trapesoidal.py,1,1.3756113562305927
trapesoidal.py,1,1.2466395678086428
trapesoidal.py,1,1.2296893019176878
trapesoidal.py,1,1.2319715342932795
trapesoidal.py,1,1.1850956554653749
trapesoidal.py,1,1.215866585268941
trapesoidal.py,1,1.2005511186798685
trapesoidal.py,1,1.2203534565824157
trapesoidal.py,1,1.2070944213601251
trapesoidal.py,1,1.188024089272858
trapesoidal.py,1,1.212409777101584
trapesoidal.py,1,1.1864385556452817
trapesoidal.py,1,1.1989294568909372
trapesoidal.py,1,1.2005568663419126
trapesoidal.py,1,1.2161597160325073
trapesoidal.py,1,1.20043862872285
trapesoidal.py,1,1.4035716792984658
trapesoidal.py,1,1.2085112200520598
trapesoidal.py,1,1.3402537921226667
trapesoidal.py,1,1.1948252156503258
trapesoidal.py,1,1.3715042411586182
trapesoidal.py,1,1.2522024835648153
trapesoidal.py,1,1.2679412244078776
trapesoidal.py,1,1.263373885826013
trapesoidal.py,1,1.311003940022374
trapesoidal.py,1,1.3373532755308588
trapesoidal.py,1,1.191780186413098
trapesoidal.py,1,1.2088006558903999
trapesoidal.py,1,1.2316090210376842
trapesoidal.py,1,1.2163259876842858
trapesoidal.py,1,1.1849889131706277
trapesoidal.py,1,1.2315121318777074
trapesoidal.py,1,1.1947800554485184
trapesoidal.py,1,1.2365121873015141
trapesoidal.py,1,1.2580921949625008
trapesoidal.py,1,1.1832473715735432
trapesoidal.py,1,1.2082763870032522
trapesoidal.py,1,1.2711800319652866
trapesoidal.py,2,1.258657518578275
trapesoidal.py,2,1.272763512856045
trapesoidal.py,2,1.3269680713269736
trapesoidal.py,2,1.2626755448884524
trapesoidal.py,2,1.3956973823094359
trapesoidal.py,2,1.2735156354881383
trapesoidal.py,2,1.404478988805522
trapesoidal.py,2,1.2638636687408962
trapesoidal.py,2,1.319497752869438
trapesoidal.py,2,1.1831159964415292
trapesoidal.py,2,1.2931369220366378
trapesoidal.py,2,1.262781466089109
trapesoidal.py,2,1.3691308672850937
trapesoidal.py,2,1.2782742891065482
trapesoidal.py,2,1.2909950968337398
trapesoidal.py,2,1.372043700295535
trapesoidal.py,2,1.3408170630020777
trapesoidal.py,2,1.6514182561345478
trapesoidal.py,2,1.2184624757724123
trapesoidal.py,2,1.2233533256178362
trapesoidal.py,2,1.2405963117253123
trapesoidal.py,2,1.1835039636287092
trapesoidal.py,2,1.3570611875572922
trapesoidal.py,2,1.232224020875492
trapesoidal.py,2,1.3786604909405469
trapesoidal.py,2,1.1927478463715033
trapesoidal.py,2,1.3528206446167133
trapesoidal.py,2,1.5107737872126563
trapesoidal.py,2,1.4985263405087608
trapesoidal.py,2,1.3095859096886215
trapesoidal.py,2,1.179994194861365
trapesoidal.py,2,1.1812147519494829
trapesoidal.py,2,1.2101172810439493
trapesoidal.py,2,1.3574516180285627
trapesoidal.py,2,1.3551312047550255
trapesoidal.py,2,1.1834838468116686
trapesoidal.py,2,1.2930252531741644
trapesoidal.py,2,1.1693445982036792
trapesoidal.py,2,1.2334051654240739
trapesoidal.py,2,1.1498641293749188
trapesoidal.py,3,1.403773258017054
trapesoidal.py,3,1.4188165317541461
trapesoidal.py,3,1.3548159044376007
trapesoidal.py,3,1.4182015319163384
trapesoidal.py,3,1.3283282144927853
trapesoidal.py,3,1.378357096494483
trapesoidal.py,3,1.3803876633824075
trapesoidal.py,3,1.389875000667189
trapesoidal.py,3,1.4095205095056826
trapesoidal.py,3,1.3341776922561621
trapesoidal.py,3,1.3890629381307917
trapesoidal.py,3,1.4975209101996825
trapesoidal.py,3,1.4434879604955313
trapesoidal.py,3,1.4025399739630302
trapesoidal.py,3,1.4210158335772576
trapesoidal.py,3,1.3352947914274864
trapesoidal.py,3,1.3811147426299613
trapesoidal.py,3,1.3185362511203493
trapesoidal.py,3,1.3413680174630827
trapesoidal.py,3,1.3377219469959982
trapesoidal.py,3,1.3889139094653729
trapesoidal.py,3,1.4167301304350985
trapesoidal.py,3,1.3938692152348722
trapesoidal.py,3,1.3941520823161682
trapesoidal.py,3,1.3807600297730005
trapesoidal.py,3,1.3990351317631848
trapesoidal.py,3,1.343874819205439
trapesoidal.py,3,1.4339304196246303
trapesoidal.py,3,1.4452828732398757
trapesoidal.py,3,1.4014487392707906
trapesoidal.py,3,1.3880558656328503
trapesoidal.py,3,1.3548885713078107
trapesoidal.py,3,1.3733036699234162
trapesoidal.py,3,1.3708383334571863
trapesoidal.py,3,1.3735311131208618
trapesoidal.py,3,1.3224520511557785
trapesoidal.py,3,1.4307207609247143
trapesoidal.py,3,1.3973781629074438
trapesoidal.py,3,1.4745963601696985
trapesoidal.py,3,1.4251282857640035
trapesoidal.py,4,1.727420412328911
trapesoidal.py,4,1.796669476178522
trapesoidal.py,4,1.7113910040056908
trapesoidal.py,4,1.673362829787493
trapesoidal.py,4,1.5815788252846232
trapesoidal.py,4,1.6061127206844503
trapesoidal.py,4,1.644077260073118
trapesoidal.py,4,1.66455659045414
trapesoidal.py,4,1.625182231677627
trapesoidal.py,4,1.681347974544451
trapesoidal.py,4,1.6667021105824915
trapesoidal.py,4,1.6108771219649043
trapesoidal.py,4,1.662374531616706
trapesoidal.py,4,1.6368175523743957
trapesoidal.py,4,1.628969940959223
trapesoidal.py,4,1.5981497454813507
trapesoidal.py,4,1.6094225529225241
trapesoidal.py,4,1.6157671507155555
trapesoidal.py,4,1.66004180192499
trapesoidal.py,4,1.5910119703273722
trapesoidal.py,4,1.6851295256167305
trapesoidal.py,4,1.5980820051786395
trapesoidal.py,4,1.6536175579578867
trapesoidal.py,4,1.6030024144286017
trapesoidal.py,4,1.6413306987144551
trapesoidal.py,4,1.5971332303954568
trapesoidal.py,4,1.6298678078785542
trapesoidal.py,4,1.6081880372266824
trapesoidal.py,4,1.5771321876054571
trapesoidal.py,4,1.5902869438161815
trapesoidal.py,4,1.6151476348575216
trapesoidal.py,4,1.6466825931645417
trapesoidal.py,4,1.594268841965004
trapesoidal.py,4,1.67993528132547
trapesoidal.py,4,1.623475586600307
trapesoidal.py,4,1.575172234851152
trapesoidal.py,4,1.6500724821237327
trapesoidal.py,4,1.6017408026118574
trapesoidal.py,4,1.6209675532161327
trapesoidal.py,4,1.7144787301606357
trapesoidal.py,5,1.87661740236058
trapesoidal.py,5,1.955752855458968
trapesoidal.py,5,1.9248911947049692
trapesoidal.py,5,1.8579830714932086
trapesoidal.py,5,1.793716820081272
trapesoidal.py,5,1.8413234730824115
trapesoidal.py,5,1.8571094268636443
trapesoidal.py,5,1.8212858915833294
trapesoidal.py,5,1.9729884517153096
trapesoidal.py,5,1.8954270369201822
trapesoidal.py,5,1.7787174749041696
trapesoidal.py,5,1.8430728150776758
trapesoidal.py,5,1.8102930773925436
trapesoidal.py,5,1.8627942751643332
trapesoidal.py,5,1.8897865277265282
trapesoidal.py,5,1.8250818118108327
trapesoidal.py,5,1.8320159555098599
trapesoidal.py,5,1.862279038317638
trapesoidal.py,5,1.872931098259187
trapesoidal.py,5,1.8413164937783222
trapesoidal.py,5,1.840478156215795
trapesoidal.py,5,1.9233229040637525
trapesoidal.py,5,1.850902362412171
trapesoidal.py,5,1.796811114993261
trapesoidal.py,5,1.8292899215155103
trapesoidal.py,5,1.8386331567021443
trapesoidal.py,5,1.8251684372885393
trapesoidal.py,5,1.8007917815000383
trapesoidal.py,5,1.8121610675543707
trapesoidal.py,5,1.7783537300067565
