Algorithm,Cores,N(b),Integration_step,time
rectangular.py,8,2.3846153846153846,5e-06,0.4961215043440461
rectangular.py,8,2.3846153846153846,5e-06,0.5390701703727245
rectangular.py,8,2.3846153846153846,5e-06,0.4895682791247964
rectangular.py,8,2.3846153846153846,5e-06,0.5097263855859637
rectangular.py,8,2.3846153846153846,5e-06,0.4851041780784726
rectangular.py,8,2.3846153846153846,5e-06,0.5039850678294897
rectangular.py,8,2.3846153846153846,5e-06,0.5189706766977906
rectangular.py,8,2.3846153846153846,5e-06,0.5309003964066505
rectangular.py,8,2.3846153846153846,5e-06,0.5287402365356684
rectangular.py,8,2.3846153846153846,5e-06,0.5047858050093055
rectangular.py,8,2.3846153846153846,5e-06,0.5025904010981321
rectangular.py,8,2.3846153846153846,5e-06,0.49635355919599533
rectangular.py,8,2.3846153846153846,5e-06,0.48944096453487873
rectangular.py,8,2.3846153846153846,5e-06,0.48827789537608624
rectangular.py,8,2.3846153846153846,5e-06,0.5030576698482037
rectangular.py,8,2.3846153846153846,5e-06,0.501889823935926
rectangular.py,8,2.3846153846153846,5e-06,0.46836227271705866
rectangular.py,8,2.3846153846153846,5e-06,0.48994817305356264
rectangular.py,8,2.3846153846153846,5e-06,0.5100373709574342
rectangular.py,8,2.3846153846153846,5e-06,0.4818902527913451
rectangular.py,8,2.6153846153846154,5e-06,0.47976343147456646
rectangular.py,8,2.6153846153846154,5e-06,0.5060185706242919
rectangular.py,8,2.6153846153846154,5e-06,0.4520737314596772
rectangular.py,8,2.6153846153846154,5e-06,0.49769708327949047
rectangular.py,8,2.6153846153846154,5e-06,0.48166642989963293
rectangular.py,8,2.6153846153846154,5e-06,0.44229825772345066
rectangular.py,8,2.6153846153846154,5e-06,0.49503418803215027
rectangular.py,8,2.6153846153846154,5e-06,0.46883837785571814
rectangular.py,8,2.6153846153846154,5e-06,0.501414000056684
rectangular.py,8,2.6153846153846154,5e-06,0.48481076676398516
rectangular.py,8,2.6153846153846154,5e-06,0.5116405384615064
rectangular.py,8,2.6153846153846154,5e-06,0.4886714434251189
rectangular.py,8,2.6153846153846154,5e-06,0.4756620293483138
rectangular.py,8,2.6153846153846154,5e-06,0.5080863637849689
rectangular.py,8,2.6153846153846154,5e-06,0.49577056523412466
rectangular.py,8,2.6153846153846154,5e-06,0.46116728987544775
rectangular.py,8,2.6153846153846154,5e-06,0.4795870082452893
rectangular.py,8,2.6153846153846154,5e-06,0.4910695208236575
rectangular.py,8,2.6153846153846154,5e-06,0.5132396724075079
rectangular.py,8,2.6153846153846154,5e-06,0.5235369969159365
rectangular.py,8,2.6153846153846154,5e-06,0.4861274231225252
rectangular.py,8,2.6153846153846154,5e-06,0.447771267965436
rectangular.py,8,2.6153846153846154,5e-06,0.49229175969958305
rectangular.py,8,2.6153846153846154,5e-06,0.5110234376043081
rectangular.py,8,2.6153846153846154,5e-06,0.49282751977443695
rectangular.py,8,2.6153846153846154,5e-06,0.5097557604312897
rectangular.py,8,2.6153846153846154,5e-06,0.5085993465036154
rectangular.py,8,2.6153846153846154,5e-06,0.5000491170212626
rectangular.py,8,2.6153846153846154,5e-06,0.4838027823716402
rectangular.py,8,2.6153846153846154,5e-06,0.5365188075229526
rectangular.py,8,2.6153846153846154,5e-06,0.5370693160220981
rectangular.py,8,2.6153846153846154,5e-06,0.4673561044037342
rectangular.py,8,2.6153846153846154,5e-06,0.4890292165800929
rectangular.py,8,2.6153846153846154,5e-06,0.47354480531066656
rectangular.py,8,2.6153846153846154,5e-06,0.46747627574950457
rectangular.py,8,2.6153846153846154,5e-06,0.5306858606636524
rectangular.py,8,2.6153846153846154,5e-06,0.4569518528878689
rectangular.py,8,2.6153846153846154,5e-06,0.4519748780876398
rectangular.py,8,2.6153846153846154,5e-06,0.4723477689549327
rectangular.py,8,2.6153846153846154,5e-06,0.5444580819457769
rectangular.py,8,2.8461538461538463,5e-06,0.4993784362450242
rectangular.py,8,2.8461538461538463,5e-06,0.561351022683084
rectangular.py,8,2.8461538461538463,5e-06,0.5736470352858305
rectangular.py,8,2.8461538461538463,5e-06,0.4847211316227913
rectangular.py,8,2.8461538461538463,5e-06,0.5382127510383725
rectangular.py,8,2.8461538461538463,5e-06,0.5232944404706359
rectangular.py,8,2.8461538461538463,5e-06,0.5279665859416127
rectangular.py,8,2.8461538461538463,5e-06,0.5285160951316357
rectangular.py,8,2.8461538461538463,5e-06,0.5246483664959669
rectangular.py,8,2.8461538461538463,5e-06,0.5373501889407635
rectangular.py,8,2.8461538461538463,5e-06,0.5051724789664149
rectangular.py,8,2.8461538461538463,5e-06,0.5127510270103812
rectangular.py,8,2.8461538461538463,5e-06,0.5511995013803244
rectangular.py,8,2.8461538461538463,5e-06,0.46628430113196373
rectangular.py,8,2.8461538461538463,5e-06,0.528835223056376
rectangular.py,8,2.8461538461538463,5e-06,0.5311906989663839
rectangular.py,8,2.8461538461538463,5e-06,0.4578989502042532
rectangular.py,8,2.8461538461538463,5e-06,0.48100173473358154
rectangular.py,8,2.8461538461538463,5e-06,0.4934151154011488
rectangular.py,8,2.8461538461538463,5e-06,0.4796937918290496
rectangular.py,8,2.8461538461538463,5e-06,0.5531049808487296
rectangular.py,8,2.8461538461538463,5e-06,0.5185008179396391
rectangular.py,8,2.8461538461538463,5e-06,0.5607971828430891
rectangular.py,8,2.8461538461538463,5e-06,0.5161753240972757
rectangular.py,8,2.8461538461538463,5e-06,0.5382761862128973
rectangular.py,8,2.8461538461538463,5e-06,0.5142636019736528
rectangular.py,8,2.8461538461538463,5e-06,0.5139673287048936
rectangular.py,8,2.8461538461538463,5e-06,0.5003513470292091
rectangular.py,8,2.8461538461538463,5e-06,0.5197206810116768
rectangular.py,8,2.8461538461538463,5e-06,0.4576540682464838
rectangular.py,8,2.8461538461538463,5e-06,0.5189224993810058
rectangular.py,8,2.8461538461538463,5e-06,0.5249020643532276
rectangular.py,8,2.8461538461538463,5e-06,0.544061116874218
rectangular.py,8,2.8461538461538463,5e-06,0.5666173556819558
rectangular.py,8,2.8461538461538463,5e-06,0.5010246206074953
rectangular.py,8,2.8461538461538463,5e-06,0.5598182724788785
rectangular.py,8,2.8461538461538463,5e-06,0.5353579875081778
rectangular.py,8,2.8461538461538463,5e-06,0.5168777145445347
rectangular.py,8,2.8461538461538463,5e-06,0.48315681610256433
rectangular.py,8,2.8461538461538463,5e-06,0.5015576360747218
rectangular.py,8,3.076923076923077,5e-06,0.5032954793423414
rectangular.py,8,3.076923076923077,5e-06,0.49156381748616695
rectangular.py,8,3.076923076923077,5e-06,0.5532806143164635
rectangular.py,8,3.076923076923077,5e-06,0.46213917899876833
rectangular.py,8,3.076923076923077,5e-06,0.5098625803366303
rectangular.py,8,3.076923076923077,5e-06,0.4780116658657789
rectangular.py,8,3.076923076923077,5e-06,0.47938422206789255
rectangular.py,8,3.076923076923077,5e-06,0.4986689817160368
rectangular.py,8,3.076923076923077,5e-06,0.4893181212246418
rectangular.py,8,3.076923076923077,5e-06,0.5330435363575816
rectangular.py,8,3.076923076923077,5e-06,0.516817120835185
rectangular.py,8,3.076923076923077,5e-06,0.5132215768098831
rectangular.py,8,3.076923076923077,5e-06,0.5143733210861683
rectangular.py,8,3.076923076923077,5e-06,0.5222057215869427
rectangular.py,8,3.076923076923077,5e-06,0.4934113984927535
rectangular.py,8,3.076923076923077,5e-06,0.5233151698485017
rectangular.py,8,3.076923076923077,5e-06,0.4967435710132122
rectangular.py,8,3.076923076923077,5e-06,0.530465074814856
rectangular.py,8,3.076923076923077,5e-06,0.5082063423469663
rectangular.py,8,3.076923076923077,5e-06,0.4864061763510108
rectangular.py,8,3.076923076923077,5e-06,0.526803757995367
rectangular.py,8,3.076923076923077,5e-06,0.5301267048344016
rectangular.py,8,3.076923076923077,5e-06,0.5230179475620389
rectangular.py,8,3.076923076923077,5e-06,0.512028394266963
rectangular.py,8,3.076923076923077,5e-06,0.5496444636955857
rectangular.py,8,3.076923076923077,5e-06,0.5055561130866408
rectangular.py,8,3.076923076923077,5e-06,0.5142358038574457
rectangular.py,8,3.076923076923077,5e-06,0.5319707235321403
rectangular.py,8,3.076923076923077,5e-06,0.5158934099599719
rectangular.py,8,3.076923076923077,5e-06,0.5104401912540197
rectangular.py,8,3.076923076923077,5e-06,0.468118816614151
rectangular.py,8,3.076923076923077,5e-06,0.5598954306915402
rectangular.py,8,3.076923076923077,5e-06,0.4899015985429287
rectangular.py,8,3.076923076923077,5e-06,0.5128512503579259
rectangular.py,8,3.076923076923077,5e-06,0.47846229933202267
rectangular.py,8,3.076923076923077,5e-06,0.4756770692765713
rectangular.py,8,3.076923076923077,5e-06,0.498009349219501
rectangular.py,8,3.076923076923077,5e-06,0.4594677211716771
rectangular.py,8,3.076923076923077,5e-06,0.4641462257131934
rectangular.py,8,3.076923076923077,5e-06,0.5116242039948702
rectangular.py,8,3.307692307692308,5e-06,0.5338231353089213
rectangular.py,8,3.307692307692308,5e-06,0.46308925468474627
rectangular.py,8,3.307692307692308,5e-06,0.5135599756613374
rectangular.py,8,3.307692307692308,5e-06,0.4995954940095544
rectangular.py,8,3.307692307692308,5e-06,0.5092037543654442
rectangular.py,8,3.307692307692308,5e-06,0.5187425371259451
rectangular.py,8,3.307692307692308,5e-06,0.523431527428329
rectangular.py,8,3.307692307692308,5e-06,0.5176111273467541
rectangular.py,8,3.307692307692308,5e-06,0.5266038300469518
rectangular.py,8,3.307692307692308,5e-06,0.5135451732203364
rectangular.py,8,3.307692307692308,5e-06,0.4941135160624981
rectangular.py,8,3.307692307692308,5e-06,0.5183075582608581
rectangular.py,8,3.307692307692308,5e-06,0.5207834849134088
rectangular.py,8,3.307692307692308,5e-06,0.4773278012871742
rectangular.py,8,3.307692307692308,5e-06,0.5097477063536644
rectangular.py,8,3.307692307692308,5e-06,0.542074172757566
rectangular.py,8,3.307692307692308,5e-06,0.4981672605499625
rectangular.py,8,3.307692307692308,5e-06,0.5277443127706647
rectangular.py,8,3.307692307692308,5e-06,0.4945172145962715
rectangular.py,8,3.307692307692308,5e-06,0.46695106476545334
rectangular.py,8,3.307692307692308,5e-06,0.5011140555143356
rectangular.py,8,3.307692307692308,5e-06,0.5209690285846591
rectangular.py,8,3.307692307692308,5e-06,0.5110576339066029
rectangular.py,8,3.307692307692308,5e-06,0.49579630605876446
rectangular.py,8,3.307692307692308,5e-06,0.541544646024704
rectangular.py,8,3.307692307692308,5e-06,0.5584489982575178
rectangular.py,8,3.307692307692308,5e-06,0.5222786273807287
rectangular.py,8,3.307692307692308,5e-06,0.5088312216103077
rectangular.py,8,3.307692307692308,5e-06,0.5305818319320679
rectangular.py,8,3.307692307692308,5e-06,0.5017695762217045
rectangular.py,8,3.307692307692308,5e-06,0.49013043753802776
rectangular.py,8,3.307692307692308,5e-06,0.4842200316488743
rectangular.py,8,3.307692307692308,5e-06,0.5329369381070137
rectangular.py,8,3.307692307692308,5e-06,0.5104746259748936
rectangular.py,8,3.307692307692308,5e-06,0.4893424082547426
rectangular.py,8,3.307692307692308,5e-06,0.4753280160948634
rectangular.py,8,3.307692307692308,5e-06,0.526028816588223
rectangular.py,8,3.307692307692308,5e-06,0.48972890339791775
rectangular.py,8,3.307692307692308,5e-06,0.5138833140954375
rectangular.py,8,3.307692307692308,5e-06,0.568586740642786
rectangular.py,8,3.5384615384615388,5e-06,0.5090037370100617
rectangular.py,8,3.5384615384615388,5e-06,0.4711982849985361
rectangular.py,8,3.5384615384615388,5e-06,0.5178492106497288
rectangular.py,8,3.5384615384615388,5e-06,0.5389466229826212
rectangular.py,8,3.5384615384615388,5e-06,0.527245276607573
rectangular.py,8,3.5384615384615388,5e-06,0.47020787466317415
rectangular.py,8,3.5384615384615388,5e-06,0.5222848933190107
rectangular.py,8,3.5384615384615388,5e-06,0.5125800520181656
rectangular.py,8,3.5384615384615388,5e-06,0.5606145728379488
rectangular.py,8,3.5384615384615388,5e-06,0.49230245500802994
rectangular.py,8,3.5384615384615388,5e-06,0.4859374826774001
rectangular.py,8,3.5384615384615388,5e-06,0.5680303415283561
rectangular.py,8,3.5384615384615388,5e-06,0.5631668893620372
rectangular.py,8,3.5384615384615388,5e-06,0.5330809811130166
rectangular.py,8,3.5384615384615388,5e-06,0.4982338985428214
rectangular.py,8,3.5384615384615388,5e-06,0.48748879972845316
rectangular.py,8,3.5384615384615388,5e-06,0.5307205012068152
rectangular.py,8,3.5384615384615388,5e-06,0.47923525143414736
rectangular.py,8,3.5384615384615388,5e-06,0.49190621078014374
rectangular.py,8,3.5384615384615388,5e-06,0.560416778549552
rectangular.py,8,3.5384615384615388,5e-06,0.5457162475213408
rectangular.py,8,3.5384615384615388,5e-06,0.4912602873519063
rectangular.py,8,3.5384615384615388,5e-06,0.4851156175136566
rectangular.py,8,3.5384615384615388,5e-06,0.5360024087131023
rectangular.py,8,3.5384615384615388,5e-06,0.5319107715040445
rectangular.py,8,3.5384615384615388,5e-06,0.49781865905970335
rectangular.py,8,3.5384615384615388,5e-06,0.5373865040019155
rectangular.py,8,3.5384615384615388,5e-06,0.5297063728794456
rectangular.py,8,3.5384615384615388,5e-06,0.5441538188606501
rectangular.py,8,3.5384615384615388,5e-06,0.5521004516631365
rectangular.py,8,3.5384615384615388,5e-06,0.5622529061511159
rectangular.py,8,3.5384615384615388,5e-06,0.5233891401439905
rectangular.py,8,3.5384615384615388,5e-06,0.4938222048804164
rectangular.py,8,3.5384615384615388,5e-06,0.4778949925675988
rectangular.py,8,3.5384615384615388,5e-06,0.526885368861258
rectangular.py,8,3.5384615384615388,5e-06,0.5437616026028991
rectangular.py,8,3.5384615384615388,5e-06,0.5302599025890231
rectangular.py,8,3.5384615384615388,5e-06,0.5560340443626046
rectangular.py,8,3.5384615384615388,5e-06,0.5233276169747114
rectangular.py,8,3.5384615384615388,5e-06,0.5092122163623571
rectangular.py,8,3.769230769230769,5e-06,0.5788916712626815
rectangular.py,8,3.769230769230769,5e-06,0.5092590358108282
rectangular.py,8,3.769230769230769,5e-06,0.5576786063611507
rectangular.py,8,3.769230769230769,5e-06,0.5266694352030754
rectangular.py,8,3.769230769230769,5e-06,0.5410559549927711
rectangular.py,8,3.769230769230769,5e-06,0.5850769961252809
rectangular.py,8,3.769230769230769,5e-06,0.511596861295402
rectangular.py,8,3.769230769230769,5e-06,0.5336328241974115
rectangular.py,8,3.769230769230769,5e-06,0.5377932414412498
rectangular.py,8,3.769230769230769,5e-06,0.5881001567468047
rectangular.py,8,3.769230769230769,5e-06,0.5391477243974805
rectangular.py,8,3.769230769230769,5e-06,0.5557953463867307
rectangular.py,8,3.769230769230769,5e-06,0.5472083492204547
rectangular.py,8,3.769230769230769,5e-06,0.5559097928926349
rectangular.py,8,3.769230769230769,5e-06,0.5187240596860647
rectangular.py,8,3.769230769230769,5e-06,0.5649026986211538
rectangular.py,8,3.769230769230769,5e-06,0.5360099459066987
rectangular.py,8,3.769230769230769,5e-06,0.5688541391864419
rectangular.py,8,3.769230769230769,5e-06,0.5371985696256161
rectangular.py,8,3.769230769230769,5e-06,0.5623618317767978
rectangular.py,8,3.769230769230769,5e-06,0.5538213299587369
rectangular.py,8,3.769230769230769,5e-06,0.5284902853891253
rectangular.py,8,3.769230769230769,5e-06,0.5620595151558518
rectangular.py,8,3.769230769230769,5e-06,0.5587016427889466
rectangular.py,8,3.769230769230769,5e-06,0.5564816193655133
rectangular.py,8,3.769230769230769,5e-06,0.5379685154184699
rectangular.py,8,3.769230769230769,5e-06,0.5212953789159656
rectangular.py,8,3.769230769230769,5e-06,0.5088051520287991
rectangular.py,8,3.769230769230769,5e-06,0.5076055321842432
rectangular.py,8,3.769230769230769,5e-06,0.5095696188509464
rectangular.py,8,3.769230769230769,5e-06,0.52936174813658
rectangular.py,8,3.769230769230769,5e-06,0.502083701081574
rectangular.py,8,3.769230769230769,5e-06,0.49338662810623646
rectangular.py,8,3.769230769230769,5e-06,0.5135218324139714
rectangular.py,8,3.769230769230769,5e-06,0.5058923801407218
rectangular.py,8,3.769230769230769,5e-06,0.49889169819653034
rectangular.py,8,3.769230769230769,5e-06,0.5231786528602242
rectangular.py,8,3.769230769230769,5e-06,0.4980818247422576
rectangular.py,8,3.769230769230769,5e-06,0.5314815742895007
rectangular.py,8,3.769230769230769,5e-06,0.5447244122624397
rectangular.py,8,4.0,5e-06,0.5324469767510891
rectangular.py,8,4.0,5e-06,0.5713537754490972
rectangular.py,8,4.0,5e-06,0.5893224216997623
rectangular.py,8,4.0,5e-06,0.547688658349216
rectangular.py,8,4.0,5e-06,0.5376761369407177
rectangular.py,8,4.0,5e-06,0.5291754649952054
rectangular.py,8,4.0,5e-06,0.5207200441509485
rectangular.py,8,4.0,5e-06,0.5369561277329922
rectangular.py,8,4.0,5e-06,0.513137967325747
rectangular.py,8,4.0,5e-06,0.5274877464398742
rectangular.py,8,4.0,5e-06,0.5588783631101251
rectangular.py,8,4.0,5e-06,0.5415476290509105
rectangular.py,8,4.0,5e-06,0.5112444506958127
rectangular.py,8,4.0,5e-06,0.521180828101933
rectangular.py,8,4.0,5e-06,0.5551499295979738
rectangular.py,8,4.0,5e-06,0.5522481743246317
rectangular.py,8,4.0,5e-06,0.5299092708155513
rectangular.py,8,4.0,5e-06,0.5754239661619067
rectangular.py,8,4.0,5e-06,0.4841620307415724
rectangular.py,8,4.0,5e-06,0.5554788084700704
rectangular.py,8,4.0,5e-06,0.5669860700145364
rectangular.py,8,4.0,5e-06,0.5268228519707918
rectangular.py,8,4.0,5e-06,0.5270566875115037
rectangular.py,8,4.0,5e-06,0.5627977326512337
rectangular.py,8,4.0,5e-06,0.4835886340588331
rectangular.py,8,4.0,5e-06,0.5206521051004529
rectangular.py,8,4.0,5e-06,0.5181974591687322
rectangular.py,8,4.0,5e-06,0.5834137462079525
rectangular.py,8,4.0,5e-06,0.5317227998748422
rectangular.py,8,4.0,5e-06,0.51305309869349
rectangular.py,8,4.0,5e-06,0.5318949474021792
rectangular.py,8,4.0,5e-06,0.5366140324622393
rectangular.py,8,4.0,5e-06,0.58355319686234
rectangular.py,8,4.0,5e-06,0.5328397201374173
rectangular.py,8,4.0,5e-06,0.5393270943313837
rectangular.py,8,4.0,5e-06,0.5371390450745821
rectangular.py,8,4.0,5e-06,0.5633057234808803
rectangular.py,8,4.0,5e-06,0.5194206023588777
rectangular.py,8,4.0,5e-06,0.5142388120293617
rectangular.py,8,4.0,5e-06,0.4900750871747732
rectangular.py,8,4.230769230769231,5e-06,0.5600958615541458
rectangular.py,8,4.230769230769231,5e-06,0.5222990764304996
rectangular.py,8,4.230769230769231,5e-06,0.49587967339903116
rectangular.py,8,4.230769230769231,5e-06,0.4996230825781822
rectangular.py,8,4.230769230769231,5e-06,0.5815497897565365
rectangular.py,8,4.230769230769231,5e-06,0.5077790366485715
rectangular.py,8,4.230769230769231,5e-06,0.557983024045825
rectangular.py,8,4.230769230769231,5e-06,0.5070008412003517
rectangular.py,8,4.230769230769231,5e-06,0.5641831830143929
rectangular.py,8,4.230769230769231,5e-06,0.5860489187762141
rectangular.py,8,4.230769230769231,5e-06,0.5020429128780961
rectangular.py,8,4.230769230769231,5e-06,0.5500135542824864
rectangular.py,8,4.230769230769231,5e-06,0.521205460652709
rectangular.py,8,4.230769230769231,5e-06,0.5239443276077509
rectangular.py,8,4.230769230769231,5e-06,0.5261062970384955
rectangular.py,8,4.230769230769231,5e-06,0.5324947610497475
rectangular.py,8,4.230769230769231,5e-06,0.5418414333835244
rectangular.py,8,4.230769230769231,5e-06,0.5519689088687301
rectangular.py,8,4.230769230769231,5e-06,0.5369745856150985
rectangular.py,8,4.230769230769231,5e-06,0.54910290800035
rectangular.py,8,4.230769230769231,5e-06,0.5293062999844551
rectangular.py,8,4.230769230769231,5e-06,0.5304571809247136
rectangular.py,8,4.230769230769231,5e-06,0.49596060160547495
rectangular.py,8,4.230769230769231,5e-06,0.48032767605036497
rectangular.py,8,4.230769230769231,5e-06,0.5192889105528593
rectangular.py,8,4.230769230769231,5e-06,0.5291434247046709
rectangular.py,8,4.230769230769231,5e-06,0.5208032075315714
rectangular.py,8,4.230769230769231,5e-06,0.5244042314589024
rectangular.py,8,4.230769230769231,5e-06,0.5456476332619786
rectangular.py,8,4.230769230769231,5e-06,0.5330431014299393
rectangular.py,8,4.230769230769231,5e-06,0.536101040430367
rectangular.py,8,4.230769230769231,5e-06,0.5032560247927904
rectangular.py,8,4.230769230769231,5e-06,0.5344803547486663
rectangular.py,8,4.230769230769231,5e-06,0.5358945718035102
rectangular.py,8,4.230769230769231,5e-06,0.5093670263886452
rectangular.py,8,4.230769230769231,5e-06,0.5320372208952904
rectangular.py,8,4.230769230769231,5e-06,0.5520402323454618
rectangular.py,8,4.230769230769231,5e-06,0.5472571756690741
rectangular.py,8,4.230769230769231,5e-06,0.4998336546123028
rectangular.py,8,4.230769230769231,5e-06,0.5702404696494341
rectangular.py,8,4.461538461538462,5e-06,0.5339231053367257
rectangular.py,8,4.461538461538462,5e-06,0.4913914278149605
rectangular.py,8,4.461538461538462,5e-06,0.5478845098987222
rectangular.py,8,4.461538461538462,5e-06,0.5531954895704985
rectangular.py,8,4.461538461538462,5e-06,0.629528203047812
rectangular.py,8,4.461538461538462,5e-06,0.5393035020679235
rectangular.py,8,4.461538461538462,5e-06,0.5793111240491271
rectangular.py,8,4.461538461538462,5e-06,0.5774576012045145
rectangular.py,8,4.461538461538462,5e-06,0.5184233840554953
rectangular.py,8,4.461538461538462,5e-06,0.5361518627032638
rectangular.py,8,4.461538461538462,5e-06,0.5450716093182564
rectangular.py,8,4.461538461538462,5e-06,0.5316704399883747
rectangular.py,8,4.461538461538462,5e-06,0.524502788670361
rectangular.py,8,4.461538461538462,5e-06,0.5317145865410566
rectangular.py,8,4.461538461538462,5e-06,0.5578386820852757
rectangular.py,8,4.461538461538462,5e-06,0.5604670587927103
rectangular.py,8,4.461538461538462,5e-06,0.5082657122984529
rectangular.py,8,4.461538461538462,5e-06,0.5193448020145297
rectangular.py,8,4.461538461538462,5e-06,0.5350652523338795
rectangular.py,8,4.461538461538462,5e-06,0.6058085700497031
rectangular.py,8,4.461538461538462,5e-06,0.5488493926823139
rectangular.py,8,4.461538461538462,5e-06,0.5416254056617618
rectangular.py,8,4.461538461538462,5e-06,0.510986877605319
rectangular.py,8,4.461538461538462,5e-06,0.5498015666380525
rectangular.py,8,4.461538461538462,5e-06,0.5550457779318094
rectangular.py,8,4.461538461538462,5e-06,0.5235552340745926
rectangular.py,8,4.461538461538462,5e-06,0.5161192724481225
rectangular.py,8,4.461538461538462,5e-06,0.5688786469399929
rectangular.py,8,4.461538461538462,5e-06,0.5424141930416226
rectangular.py,8,4.461538461538462,5e-06,0.5206804722547531
rectangular.py,8,4.461538461538462,5e-06,0.4927820172160864
rectangular.py,8,4.461538461538462,5e-06,0.5074708685278893
rectangular.py,8,4.461538461538462,5e-06,0.5193121582269669
rectangular.py,8,4.461538461538462,5e-06,0.5296489233151078
rectangular.py,8,4.461538461538462,5e-06,0.5131593318656087
rectangular.py,8,4.461538461538462,5e-06,0.4941362673416734
rectangular.py,8,4.461538461538462,5e-06,0.5201741540804505
rectangular.py,8,4.461538461538462,5e-06,0.4816819755360484
rectangular.py,8,4.461538461538462,5e-06,0.5127685582265258
rectangular.py,8,4.461538461538462,5e-06,0.5010916870087385
rectangular.py,8,4.6923076923076925,5e-06,0.520937698893249
rectangular.py,8,4.6923076923076925,5e-06,0.5397241050377488
rectangular.py,8,4.6923076923076925,5e-06,0.5799227217212319
rectangular.py,8,4.6923076923076925,5e-06,0.576228791847825
rectangular.py,8,4.6923076923076925,5e-06,0.5487955464050174
rectangular.py,8,4.6923076923076925,5e-06,0.5606291182339191
rectangular.py,8,4.6923076923076925,5e-06,0.5297553213313222
rectangular.py,8,4.6923076923076925,5e-06,0.5034032389521599
rectangular.py,8,4.6923076923076925,5e-06,0.5720945037901402
rectangular.py,8,4.6923076923076925,5e-06,0.5729861864820123
rectangular.py,8,4.6923076923076925,5e-06,0.5593288578093052
rectangular.py,8,4.6923076923076925,5e-06,0.5538183115422726
rectangular.py,8,4.6923076923076925,5e-06,0.5425121746957302
rectangular.py,8,4.6923076923076925,5e-06,0.5110801318660378
rectangular.py,8,4.6923076923076925,5e-06,0.5753598855808377
rectangular.py,8,4.6923076923076925,5e-06,0.5421164948493242
rectangular.py,8,4.6923076923076925,5e-06,0.5265807658433914
rectangular.py,8,4.6923076923076925,5e-06,0.5632901582866907
rectangular.py,8,4.6923076923076925,5e-06,0.5227611120790243
rectangular.py,8,4.6923076923076925,5e-06,0.5128072071820498
rectangular.py,8,4.6923076923076925,5e-06,0.6189028527587652
rectangular.py,8,4.6923076923076925,5e-06,0.5965425046160817
rectangular.py,8,4.6923076923076925,5e-06,0.5737970136106014
rectangular.py,8,4.6923076923076925,5e-06,0.5229605296626687
rectangular.py,8,4.6923076923076925,5e-06,0.576023492962122
rectangular.py,8,4.6923076923076925,5e-06,0.5640627173706889
rectangular.py,8,4.6923076923076925,5e-06,0.5483708549290895
rectangular.py,8,4.6923076923076925,5e-06,0.5629860134795308
rectangular.py,8,4.6923076923076925,5e-06,0.5612658439204097
rectangular.py,8,4.6923076923076925,5e-06,0.5667110970243812
rectangular.py,8,4.6923076923076925,5e-06,0.5788925979286432
rectangular.py,8,4.6923076923076925,5e-06,0.5212782425805926
rectangular.py,8,4.6923076923076925,5e-06,0.5631472673267126
rectangular.py,8,4.6923076923076925,5e-06,0.5763932671397924
rectangular.py,8,4.6923076923076925,5e-06,0.5400664592161775
rectangular.py,8,4.6923076923076925,5e-06,0.5777661660686135
rectangular.py,8,4.6923076923076925,5e-06,0.5844622254371643
rectangular.py,8,4.6923076923076925,5e-06,0.5584034780040383
rectangular.py,8,4.6923076923076925,5e-06,0.5228281132876873
rectangular.py,8,4.6923076923076925,5e-06,0.5371394883841276
rectangular.py,8,4.923076923076923,5e-06,0.515218660235405
rectangular.py,8,4.923076923076923,5e-06,0.5688166338950396
rectangular.py,8,4.923076923076923,5e-06,0.5239814203232527
rectangular.py,8,4.923076923076923,5e-06,0.5616196114569902
rectangular.py,8,4.923076923076923,5e-06,0.5568991750478745
rectangular.py,8,4.923076923076923,5e-06,0.5748539250344038
rectangular.py,8,4.923076923076923,5e-06,0.6216303389519453
rectangular.py,8,4.923076923076923,5e-06,0.570874915458262
rectangular.py,8,4.923076923076923,5e-06,0.5630594855174422
rectangular.py,8,4.923076923076923,5e-06,0.5445882938802242
rectangular.py,8,4.923076923076923,5e-06,0.5041592884808779
rectangular.py,8,4.923076923076923,5e-06,0.5477151414379478
rectangular.py,8,4.923076923076923,5e-06,0.552060903981328
rectangular.py,8,4.923076923076923,5e-06,0.5687502091750503
rectangular.py,8,4.923076923076923,5e-06,0.5630784826353192
rectangular.py,8,4.923076923076923,5e-06,0.526472607627511
rectangular.py,8,4.923076923076923,5e-06,0.5285810697823763
rectangular.py,8,4.923076923076923,5e-06,0.5338171739131212
rectangular.py,8,4.923076923076923,5e-06,0.5699686696752906
rectangular.py,8,4.923076923076923,5e-06,0.5418638773262501
rectangular.py,8,4.923076923076923,5e-06,0.5549423070624471
rectangular.py,8,4.923076923076923,5e-06,0.5406567053869367
rectangular.py,8,4.923076923076923,5e-06,0.5297911856323481
rectangular.py,8,4.923076923076923,5e-06,0.5647320486605167
rectangular.py,8,4.923076923076923,5e-06,0.5463587110862136
rectangular.py,8,4.923076923076923,5e-06,0.5066488953307271
rectangular.py,8,4.923076923076923,5e-06,0.5408215504139662
rectangular.py,8,4.923076923076923,5e-06,0.5225859628990293
rectangular.py,8,4.923076923076923,5e-06,0.5569409755989909
rectangular.py,8,4.923076923076923,5e-06,0.5587560348212719
rectangular.py,8,4.923076923076923,5e-06,0.5680348724126816
